ProductID;OrderDate;ShipDate;Shipper;Zip;Country;Qty;UnitPrice;UnitCost
981;09/08/2018;09/08/2018;World Connection;V5X;Canada;1;52.4825;23.9726
981;09/27/2018;09/27/2018;SPU;L5R;Canada;1;52.4825;23.9726
981;11/03/2018;11/03/2018;BD Kerschen;L5N;Canada;1;52.4825;23.9726
993;06/30/2020;06/30/2020;SPU;M6H;Canada;1;108.4825;52.8175
993;06/30/2020;06/30/2020;SPU;T6J;Canada;1;115.4825;52.8175
993;07/10/2020;07/10/2020;The Pickup Guys;R3C;Canada;1;115.4825;52.8175
993;07/21/2020;07/21/2020;SPU;R3H;Canada;1;110.2325;52.8175
993;07/27/2020;07/27/2020;PHL;R3N;Canada;1;115.4825;52.8175
993;07/28/2020;07/28/2020;SpeedEx;V6M;Canada;1;113.7325;52.8175
993;08/25/2020;08/25/2020;SpeedEx;T6E;Canada;1;115.4825;52.8175
993;09/19/2020;09/19/2020;BD Kerschen;T5K;Canada;1;115.4825;52.8175
993;09/18/2020;09/18/2020;PHL;T6E;Canada;1;110.2325;52.8175
993;10/12/2020;10/12/2020;World Connection;M6H;Canada;1;110.2325;52.8175
989;03/28/2019;03/28/2019;BD Kerschen;M4V;Canada;1;139.9825;72.4643
989;03/28/2019;03/28/2019;PHL;T6X;Canada;1;139.9825;72.4643
989;04/07/2019;04/07/2019;PHL;V6C;Canada;1;139.9825;72.4643
989;07/09/2019;07/09/2019;SpeedEx;V6Z;Canada;1;139.9825;72.4643
989;04/23/2020;04/23/2020;Speedissimo;V6Z;Canada;1;141.7325;72.4643
989;05/24/2020;05/24/2020;American Eagle;M4E;Canada;1;141.7325;72.4643
989;08/18/2020;08/18/2020;SpeedEx;K1H;Canada;1;145.2325;72.4643
989;08/29/2020;08/29/2020;PHL;R2G;Canada;1;141.7325;72.4643
989;03/18/2021;03/18/2021;American Eagle;T3A;Canada;1;145.2325;72.4643
993;10/20/2022;10/20/2022;BD Kerschen;L5P;Canada;1;122.4825;52.8175
993;10/27/2022;10/27/2022;PHL;R2L;Canada;1;120.7325;52.8175
792;05/29/2020;05/29/2020;SPU;T6V;Canada;1;62.9475;31.2526
792;06/16/2020;06/16/2020;The Pickup Guys;T3R;Canada;1;62.9475;31.2526
792;06/12/2020;06/12/2020;SpeedEx;V6G;Canada;1;62.9475;31.2526
976;12/19/2016;12/19/2016;The Pickup Guys;L5T;Canada;1;104.9825;57.3203
976;03/15/2017;03/15/2017;BD Kerschen;T2C;Canada;1;104.9825;57.3203
976;03/28/2017;03/28/2017;SPU;T3R;Canada;1;104.9825;57.3203
993;09/22/2022;09/22/2022;PHL;M5X;Canada;1;117.2325;52.8175
993;09/23/2022;09/23/2022;American Eagle;M7Y;Canada;1;122.4825;52.8175
993;10/02/2022;10/02/2022;PHL;T6E;Canada;2;121.6075;52.8175
966;05/12/2018;05/12/2018;Speedissimo;V6Z;Canada;1;157.4825;75.0613
966;06/02/2018;06/02/2018;American Eagle;V5N;Canada;1;157.4825;75.0613
966;06/21/2018;06/21/2018;BD Kerschen;R2L;Canada;1;157.4825;75.0613
966;07/30/2018;07/30/2018;PHL;L5N;Canada;1;157.4825;75.0613
966;08/18/2018;08/18/2018;SpeedEx;R3H;Canada;1;162.7325;75.0613
966;09/20/2018;09/20/2018;PHL;T2J;Canada;1;162.7325;75.0613
966;02/14/2019;02/14/2019;PHL;V6H;Canada;1;157.4825;75.0613
966;03/05/2019;03/05/2019;PHL;V6J;Canada;1;162.7325;75.0613
826;12/23/2016;12/23/2016;World Connection;T6S;Canada;1;91.8698;47.4371
826;03/14/2017;03/14/2017;SpeedEx;L5K;Canada;1;91.8698;47.4371
910;03/29/2016;03/29/2016;American Eagle;L5N;Canada;1;92.1550;50.3165
910;04/02/2016;04/02/2016;The Pickup Guys;T2H;Canada;1;92.1550;50.3165
910;05/13/2016;05/13/2016;SpeedEx;K1H;Canada;1;92.1550;50.3165
910;07/05/2016;07/05/2016;PHL;L5R;Canada;1;92.1550;50.3165
981;06/19/2021;06/19/2021;American Eagle;T5C;Canada;1;52.4825;23.9726
981;07/15/2021;07/15/2021;The Pickup Guys;R3E;Canada;1;54.2325;23.9726
981;02/22/2022;02/22/2022;BD Kerschen;R3H;Canada;1;52.4825;23.9726
981;03/04/2022;03/04/2022;PHL;H1B;Canada;1;54.2325;23.9726
981;03/30/2022;03/30/2022;BD Kerschen;T6G;Canada;1;54.2325;23.9726
981;08/26/2022;08/26/2022;Speedissimo;R3B;Canada;1;54.2325;23.9726
769;07/11/2017;07/11/2017;BD Kerschen;R3B;Canada;1;87.4825;51.3569
769;09/01/2017;09/01/2017;PHL;V5Z;Canada;1;87.4825;51.3569
769;09/15/2017;09/15/2017;SpeedEx;R3M;Canada;1;87.4825;51.3569
769;10/01/2017;10/01/2017;SpeedEx;V5Z;Canada;1;87.4825;51.3569
769;02/28/2018;02/28/2018;SPU;V6Z;Canada;1;87.4825;51.3569
791;01/02/2022;01/02/2022;World Connection;M4P;Canada;1;68.1975;39.0854
726;08/16/2015;08/16/2015;SpeedEx;V6G;Canada;1;115.4475;51.2439
726;08/16/2015;08/16/2015;SpeedEx;V6H;Canada;1;115.4475;51.2439
757;11/21/2016;11/21/2016;SPU;V6Z;Canada;1;83.9475;38.4105
757;11/30/2016;11/30/2016;World Connection;L5R;Canada;1;83.9475;38.4105
757;12/12/2016;12/12/2016;BD Kerschen;R3E;Canada;1;83.9475;38.4105
757;12/19/2016;12/19/2016;SPU;M4X;Canada;1;83.9475;38.4105
757;12/20/2016;12/20/2016;The Pickup Guys;V5W;Canada;1;83.9475;38.4105
768;10/20/2018;10/20/2018;SpeedEx;H2Y;Canada;1;94.4475;46.1971
768;12/02/2018;12/02/2018;American Eagle;V5Y;Canada;1;94.4475;46.1971
768;01/03/2019;01/03/2019;SPU;V6T;Canada;1;94.4475;46.1971
791;04/10/2022;04/10/2022;PHL;R3G;Canada;3;68.1975;39.0854
791;06/16/2022;06/16/2022;PHL;V6Z;Canada;2;68.1975;39.0854
791;06/21/2022;06/21/2022;SpeedEx;M6H;Canada;1;68.1975;39.0854
758;03/10/2017;03/10/2017;American Eagle;T5W;Canada;1;83.9475;38.4105
758;05/05/2017;05/05/2017;PHL;M5P;Canada;1;83.9475;38.4105
758;05/01/2017;05/01/2017;The Pickup Guys;V5Z;Canada;1;83.9475;38.4105
758;05/09/2017;05/09/2017;SpeedEx;V7Y;Canada;1;83.9475;38.4105
758;05/30/2017;05/30/2017;The Pickup Guys;V6A;Canada;1;83.9475;38.4105
758;08/01/2017;08/01/2017;World Connection;T6E;Canada;2;83.9475;38.4105
780;01/07/2021;01/07/2021;SPU;L5V;Canada;1;104.9825;65.1867
780;02/26/2021;02/26/2021;SpeedEx;M7Y;Canada;1;108.4825;65.1867
780;07/24/2021;07/24/2021;SpeedEx;T6V;Canada;1;108.4825;65.1867
780;09/27/2021;09/27/2021;SpeedEx;H1B;Canada;1;108.4825;65.1867
785;09/21/2019;09/21/2019;BD Kerschen;M6H;Canada;1;57.6975;26.3544
785;09/30/2019;09/30/2019;SpeedEx;K1Y;Canada;1;57.6975;26.3544
785;11/12/2019;11/12/2019;The Pickup Guys;M6H;Canada;1;57.6975;26.3544
786;12/15/2019;12/15/2019;BD Kerschen;V6Z;Canada;1;57.6975;34.7399
787;05/24/2016;05/24/2016;BD Kerschen;V6T;Canada;1;99.7325;60.9884
787;01/20/2017;01/20/2017;BD Kerschen;R2W;Canada;1;104.9825;60.9884
787;10/12/2017;10/12/2017;BD Kerschen;K1R;Canada;1;104.9825;60.9884
758;11/20/2017;11/20/2017;SPU;T5E;Canada;1;83.9475;38.4105
786;12/20/2015;12/20/2015;PHL;L5P;Canada;1;68.1975;34.7399
786;12/16/2015;12/16/2015;BD Kerschen;M6S;Canada;2;68.1975;34.7399
786;12/15/2015;12/15/2015;The Pickup Guys;R3G;Canada;3;68.1975;34.7399
786;12/19/2015;12/19/2015;PHL;V7G;Canada;1;68.1975;34.7399
786;03/03/2016;03/03/2016;Speedissimo;K1N;Canada;1;68.1975;34.7399
778;12/03/2021;12/03/2021;The Pickup Guys;R3G;Canada;1;121.7475;67.3396
778;12/17/2021;12/17/2021;The Pickup Guys;T5L;Canada;1;121.7475;67.3396
778;01/05/2022;01/05/2022;SPU;K1R;Canada;1;121.7475;67.3396
785;07/04/2017;07/04/2017;BD Kerschen;V6S;Canada;1;68.1975;31.6253
785;07/07/2017;07/07/2017;BD Kerschen;T5K;Canada;1;68.1975;31.6253
785;09/18/2017;09/18/2017;World Connection;T5H;Canada;1;68.1975;31.6253
785;10/23/2017;10/23/2017;American Eagle;V6M;Canada;1;68.1975;31.6253
785;11/19/2017;11/19/2017;American Eagle;V5X;Canada;1;68.1975;31.6253
785;11/29/2017;11/29/2017;PHL;V7P;Canada;1;68.1975;31.6253
785;12/01/2017;12/01/2017;PHL;M6H;Canada;1;68.1975;31.6253
779;04/14/2021;04/14/2021;PHL;M6H;Canada;1;108.4825;61.2359
779;08/29/2021;08/29/2021;American Eagle;R2G;Canada;1;104.9825;61.2359
779;08/31/2021;08/31/2021;SPU;T6V;Canada;1;108.4825;61.2359
779;10/14/2021;10/14/2021;BD Kerschen;V5V;Canada;1;108.4825;61.2359
779;12/24/2021;12/24/2021;SpeedEx;T3G;Canada;1;108.4825;61.2359
778;05/11/2022;05/11/2022;Speedissimo;V5W;Canada;1;121.7475;67.3396
778;11/23/2022;11/23/2022;World Connection;M6S;Canada;1;121.7475;67.3396
778;11/27/2022;11/27/2022;PHL;V5W;Canada;1;121.7475;67.3396
778;12/22/2022;12/22/2022;PHL;R3H;Canada;1;124.3725;67.3396
778;12/23/2022;12/23/2022;PHL;R3G;Canada;1;124.3725;67.3396
778;12/24/2022;12/24/2022;PHL;T2L;Canada;1;121.7475;67.3396
767;11/01/2017;11/01/2017;SPU;V6Z;Canada;1;104.9475;46.8049
767;11/29/2017;11/29/2017;BD Kerschen;T6J;Canada;1;104.9475;46.8049
767;12/07/2017;12/07/2017;SPU;T3B;Canada;1;104.9475;46.8049
785;12/19/2017;12/19/2017;PHL;T2Z;Canada;1;68.1975;31.6253
785;12/27/2017;12/27/2017;SpeedEx;M4P;Canada;1;68.1975;31.6253
785;12/26/2017;12/26/2017;Speedissimo;R3A;Canada;1;68.1975;31.6253
779;09/28/2022;09/28/2022;BD Kerschen;V6C;Canada;1;111.9825;61.2359
745;11/19/2022;11/19/2022;BD Kerschen;M6H;Canada;1;73.4825;47.2549
767;12/10/2017;12/10/2017;The Pickup Guys;R3B;Canada;1;104.9475;46.8049
767;12/22/2017;12/22/2017;World Connection;R3H;Canada;1;104.9475;46.8049
767;12/27/2017;12/27/2017;SpeedEx;L5N;Canada;1;104.9475;46.8049
2056;06/16/2015;06/16/2015;World Connection;L5N;Canada;1;72.3217;31.9687
2056;02/15/2016;02/15/2016;American Eagle;T3G;Canada;1;72.9050;31.9687
2056;03/02/2016;03/02/2016;World Connection;M6G;Canada;1;72.9050;31.9687
2056;04/26/2016;04/26/2016;Speedissimo;M6H;Canada;1;72.9050;31.9687
2056;07/21/2016;07/21/2016;SpeedEx;R3V;Canada;2;72.9050;31.9687
2235;11/16/2016;11/16/2016;SpeedEx;V7W;Canada;1;70.8225;42.1664
2282;03/15/2015;03/15/2015;PHL;L5T;Canada;1;304.4475;159.8349
2282;03/19/2015;03/19/2015;PHL;V6A;Canada;1;304.4475;159.8349
2282;07/15/2015;07/15/2015;SpeedEx;K1K;Canada;1;304.4475;159.8349
2282;09/20/2015;09/20/2015;Speedissimo;L4Y;Canada;1;304.4475;159.8349
2284;04/16/2015;04/16/2015;SPU;T2X;Canada;1;293.9475;128.2860
2284;02/03/2016;02/03/2016;American Eagle;M7Y;Canada;1;299.1975;128.2860
2056;03/11/2017;03/11/2017;BD Kerschen;T2J;Canada;1;74.0717;31.9687
2056;05/19/2017;05/19/2017;King Shippers;M7Y;Canada;1;72.9050;31.9687
2254;12/29/2019;12/29/2019;SPU;K1R;Canada;1;60.3225;26.9773
2254;12/29/2019;12/29/2019;SpeedEx;T6E;Canada;1;56.6475;26.9773
2254;12/30/2019;12/30/2019;SpeedEx;M4R;Canada;1;56.6475;26.9773
2254;01/28/2020;01/28/2020;SPU;V6C;Canada;1;60.3225;26.9773
2210;08/20/2015;08/20/2015;American Eagle;T2X;Canada;1;107.5725;47.5927
2211;08/15/2015;08/15/2015;PHL;K1Y;Canada;1;107.5725;50.3722
2211;12/18/2015;12/18/2015;American Eagle;M4N;Canada;1;107.5725;50.3722
2211;12/15/2015;12/15/2015;SPU;R3E;Canada;1;107.5725;50.3722
2211;01/10/2016;01/10/2016;SPU;V6M;Canada;1;104.9475;50.3722
1259;06/20/2022;06/20/2022;The Pickup Guys;R2R;Canada;3;258.9300;109.9570
1259;08/09/2022;08/09/2022;King Shippers;M6H;Canada;3;258.9300;109.9570
1260;06/20/2022;06/20/2022;SpeedEx;R2R;Canada;3;258.9300;127.5381
1260;08/10/2022;08/10/2022;SpeedEx;M6H;Canada;3;258.9300;127.5381
1259;06/16/2022;06/16/2022;SPU;R2R;Canada;3;258.9300;109.9570
1259;08/11/2022;08/11/2022;King Shippers;M6H;Canada;3;258.9300;109.9570
1260;06/17/2022;06/17/2022;SpeedEx;R2R;Canada;3;258.9300;127.5381
1260;08/08/2022;08/08/2022;World Connection;M6H;Canada;3;258.9300;127.5381
1260;07/08/2021;07/08/2021;American Eagle;V5Z;Canada;3;251.9300;127.5381
1260;06/25/2021;06/25/2021;PHL;T6W;Canada;3;251.9300;127.5381
1260;07/07/2021;07/07/2021;SPU;V5Z;Canada;3;251.9300;127.5381
1974;01/29/2020;01/29/2020;PHL;M6H;Canada;1;57.6975;33.0591
1975;06/13/2017;06/13/2017;PHL;T2C;Canada;1;57.6975;24.6506
1975;08/29/2017;08/29/2017;SPU;V5Z;Canada;1;57.6975;24.6506
1975;10/25/2017;10/25/2017;SPU;V6C;Canada;1;57.6975;24.6506
1975;12/23/2017;12/23/2017;BD Kerschen;V5V;Canada;1;57.6975;24.6506
1975;12/28/2017;12/28/2017;BD Kerschen;R3M;Canada;1;57.6975;24.6506
1975;04/30/2018;04/30/2018;SPU;R3G;Canada;1;57.6975;24.6506
1915;06/04/2020;06/04/2020;American Eagle;R2C;Canada;1;47.2448;21.6497
1394;02/25/2020;02/25/2020;PHL;R3G;Canada;1;125.0900;74.5275
1939;03/21/2022;03/21/2022;American Eagle;M6H;Canada;1;97.9825;49.3830
1939;03/31/2022;03/31/2022;The Pickup Guys;T6S;Canada;2;97.9825;49.3830
1939;06/05/2022;06/05/2022;PHL;R3E;Canada;1;97.9825;49.3830
1941;11/22/2019;11/22/2019;SpeedEx;V6J;Canada;1;162.6975;81.1163
1941;02/11/2021;02/11/2021;American Eagle;M6H;Canada;1;162.6975;81.1163
1941;11/03/2021;11/03/2021;The Pickup Guys;V6H;Canada;1;162.6975;81.1163
1942;12/09/2018;12/09/2018;American Eagle;L5P;Canada;1;125.9475;71.5373
1942;01/18/2019;01/18/2019;BD Kerschen;T6S;Canada;1;125.9475;71.5373
2045;05/09/2016;05/09/2016;SPU;R3H;Canada;1;91.5717;42.3276
2045;05/31/2016;05/31/2016;SPU;K1H;Canada;1;91.5717;42.3276
1991;03/28/2019;03/28/2019;American Eagle;V6B;Canada;1;309.6975;180.6449
1991;01/28/2020;01/28/2020;SPU;M5A;Canada;1;314.9475;180.6449
1991;04/04/2020;04/04/2020;PHL;H1B;Canada;1;309.6975;180.6449
1991;11/30/2020;11/30/2020;PHL;T6V;Canada;4;314.9475;180.6449
1994;02/26/2021;02/26/2021;American Eagle;T1Y;Canada;1;59.3198;35.1590
1994;10/04/2021;10/04/2021;SPU;R3N;Canada;1;60.3698;35.1590
1994;03/20/2022;03/20/2022;American Eagle;V5N;Canada;1;60.3698;35.1590
1994;03/31/2022;03/31/2022;SpeedEx;M6H;Canada;1;60.3698;35.1590
1965;12/24/2020;12/24/2020;PHL;M6S;Canada;1;89.1975;48.7014
1965;05/28/2021;05/28/2021;American Eagle;T5B;Canada;1;89.1975;48.7014
1259;07/12/2021;07/12/2021;American Eagle;V5Z;Canada;3;251.9300;109.9570
1227;03/11/2019;03/11/2019;Speedissimo;T2X;Canada;1;104.9825;65.1867
1227;05/24/2019;05/24/2019;SpeedEx;R3X;Canada;1;104.9825;65.1867
1227;11/23/2019;11/23/2019;World Connection;T6E;Canada;2;104.9825;65.1867
1227;03/01/2022;03/01/2022;The Pickup Guys;V5V;Canada;1;106.7325;65.1867
1228;01/25/2017;01/25/2017;SPU;V7R;Canada;1;43.7325;22.2918
1222;06/20/2016;06/20/2016;American Eagle;V6A;Canada;1;127.7325;58.3449
1186;08/11/2016;08/11/2016;SpeedEx;L5N;Canada;1;94.4883;53.7310
1186;09/29/2016;09/29/2016;PHL;H1B;Canada;1;94.4883;53.7310
1201;07/23/2019;07/23/2019;PHL;T6V;Canada;1;192.4825;114.6794
1201;08/21/2019;08/21/2019;SPU;T6G;Canada;1;192.4825;114.6794
1517;03/10/2022;03/10/2022;PHL;R3G;Canada;1;152.1450;83.7245
1517;12/14/2022;12/14/2022;SPU;M4E;Canada;1;196.7700;83.7245
1517;12/16/2022;12/16/2022;American Eagle;V6B;Canada;1;196.7700;83.7245
2045;05/16/2022;05/16/2022;PHL;T6B;Canada;1;102.6550;38.9414
1811;09/14/2022;09/14/2022;BD Kerschen;V7Y;Canada;1;100.3100;64.5070
1884;04/11/2019;04/11/2019;Speedissimo;T2X;Canada;1;262.4825;131.0158
2054;04/08/2021;04/08/2021;SpeedEx;T2P;Canada;1;122.4883;52.7530
2054;04/30/2021;04/30/2021;American Eagle;V6J;Canada;2;126.5717;57.1490
2054;05/25/2021;05/25/2021;BD Kerschen;T2C;Canada;1;126.5717;57.1490
2054;06/01/2021;06/01/2021;American Eagle;L5N;Canada;1;126.5717;57.1490
2054;06/25/2021;06/25/2021;SPU;V6T;Canada;1;126.5717;57.1490
2054;07/31/2021;07/31/2021;American Eagle;T5V;Canada;1;122.4883;52.7530
2054;09/29/2021;09/29/2021;SpeedEx;T6V;Canada;1;126.5717;57.1490
1494;08/22/2022;08/22/2022;SpeedEx;M5R;Canada;1;118.9650;65.7877
1494;09/13/2022;09/13/2022;BD Kerschen;M6S;Canada;1;118.9650;65.7877
1496;01/09/2022;01/09/2022;BD Kerschen;V6H;Canada;1;116.3400;58.6354
1961;08/31/2016;08/31/2016;American Eagle;L4V;Canada;1;98.6475;52.2295
1961;10/24/2016;10/24/2016;BD Kerschen;L5J;Canada;1;97.0725;52.2295
1961;11/28/2016;11/28/2016;SPU;H1B;Canada;1;98.6475;52.2295
2012;03/05/2016;03/05/2016;PHL;V7M;Canada;1;75.5896;38.6115
2012;03/09/2016;03/09/2016;SPU;T5Y;Canada;1;76.1146;38.6115
2012;05/11/2017;05/11/2017;American Eagle;T3B;Canada;1;77.6896;38.6115
2055;03/31/2017;03/31/2017;PHL;M4E;Canada;1;126.5717;56.9231
2055;04/10/2017;04/10/2017;BD Kerschen;R3B;Canada;1;126.5717;56.9231
2055;06/22/2017;06/22/2017;The Pickup Guys;L4V;Canada;1;126.5717;56.9231
2055;06/23/2017;06/23/2017;Speedissimo;M6G;Canada;1;126.5717;56.9231
1966;07/18/2018;07/18/2018;SpeedEx;V6J;Canada;1;82.2325;37.7117
1966;10/31/2021;10/31/2021;SPU;V6H;Canada;2;82.2325;37.7117
1967;04/18/2017;04/18/2017;American Eagle;T3M;Canada;1;82.2325;48.7777
1967;05/20/2019;05/20/2019;American Eagle;M4E;Canada;1;82.2325;48.7777
1967;09/26/2019;09/26/2019;American Eagle;T3G;Canada;1;82.2325;48.7777
1968;12/19/2015;12/19/2015;SpeedEx;T6W;Canada;1;79.6075;36.6923
2045;04/27/2022;04/27/2022;American Eagle;K2P;Canada;1;102.6550;38.9414
2045;04/27/2022;04/27/2022;BD Kerschen;V6M;Canada;1;102.6550;38.9414
2045;05/01/2022;05/01/2022;American Eagle;T5G;Canada;1;102.6550;38.9414
2045;05/19/2022;05/19/2022;SpeedEx;K1R;Canada;1;102.6550;38.9414
2045;06/01/2022;06/01/2022;SPU;R3H;Canada;1;102.6550;38.9414
2045;05/31/2022;05/31/2022;American Eagle;V6B;Canada;1;102.6550;38.9414
1974;12/27/2019;12/27/2019;BD Kerschen;R3M;Canada;1;57.6975;33.0591
1974;12/26/2019;12/26/2019;American Eagle;T2X;Canada;3;57.6975;33.0591
1987;07/23/2019;07/23/2019;SpeedEx;M6S;Canada;1;162.6975;85.0858
1982;01/05/2022;01/05/2022;PHL;V6N;Canada;1;293.9475;150.2068
1878;01/27/2021;01/27/2021;SpeedEx;M7Y;Canada;1;79.7948;50.3766
2047;04/22/2018;04/22/2018;SpeedEx;T2X;Canada;1;86.3217;38.8676
2050;07/06/2016;07/06/2016;World Connection;M4E;Canada;1;111.4050;60.5086
2050;05/24/2017;05/24/2017;PHL;R3A;Canada;1;111.9883;60.5086
2050;02/04/2019;02/04/2019;SpeedEx;V7Y;Canada;1;111.9883;60.5086
2050;08/31/2019;08/31/2019;BD Kerschen;R3G;Canada;1;111.9883;60.5086
2050;07/28/2020;07/28/2020;SPU;H1B;Canada;1;111.9883;60.5086
2053;05/30/2017;05/30/2017;PHL;L5N;Canada;1;72.3217;33.0345
2138;02/28/2022;02/28/2022;PHL;M6H;Canada;1;43.0448;24.9696
1884;05/19/2019;05/19/2019;SpeedEx;K2P;Canada;1;262.4825;131.0158
1884;06/19/2020;06/19/2020;BD Kerschen;R2W;Canada;1;273.8575;131.0158
1884;03/08/2021;03/08/2021;King Shippers;M5G;Canada;1;268.6075;131.0158
2140;03/14/2017;03/14/2017;SPU;M6S;Canada;1;55.0988;27.3841
2054;01/01/2022;01/01/2022;BD Kerschen;V7M;Canada;1;128.3217;57.1490
2054;01/20/2022;01/20/2022;World Connection;V6H;Canada;1;128.3217;57.1490
2054;01/21/2022;01/21/2022;Speedissimo;M5P;Canada;1;128.3217;57.1490
2054;02/14/2022;02/14/2022;American Eagle;M4Y;Canada;1;128.3217;57.1490
2054;04/06/2022;04/06/2022;SPU;R3H;Canada;1;128.3217;57.1490
2054;04/16/2022;04/16/2022;SpeedEx;V6T;Canada;1;128.3217;57.1490
2054;04/18/2022;04/18/2022;American Eagle;T2X;Canada;1;128.3217;57.1490
2054;05/02/2022;05/02/2022;BD Kerschen;R3X;Canada;1;128.3217;57.1490
2054;05/23/2022;05/23/2022;SpeedEx;T5X;Canada;1;128.3217;57.1490
2054;07/02/2022;07/02/2022;American Eagle;T2X;Canada;2;125.9883;57.1490
2054;08/07/2022;08/07/2022;American Eagle;R2G;Canada;1;128.3217;57.1490
2055;08/30/2019;08/30/2019;SPU;H1B;Canada;1;126.5717;56.9231
2055;08/31/2019;08/31/2019;BD Kerschen;T6G;Canada;1;128.3217;56.9231
2055;03/28/2022;03/28/2022;PHL;L5L;Canada;1;131.8217;56.9231
2055;04/16/2022;04/16/2022;PHL;M6G;Canada;1;129.4883;56.9231
2055;04/14/2022;04/14/2022;SpeedEx;L5N;Canada;1;129.4883;56.9231
2070;03/31/2018;03/31/2018;BD Kerschen;R3B;Canada;1;174.9825;88.5218
2070;04/26/2019;04/26/2019;Speedissimo;H1G;Canada;1;174.9825;88.5218
2045;06/28/2017;06/28/2017;BD Kerschen;L5N;Canada;1;93.3217;42.3276
396;06/11/2021;06/11/2021;BD Kerschen;T6K;Canada;1;91.0613;48.0860
396;07/15/2021;07/15/2021;American Eagle;L5N;Canada;1;91.0613;48.0860
467;12/20/2017;12/20/2017;SPU;L5P;Canada;1;90.0638;52.1664
467;01/23/2018;01/23/2018;SPU;L5P;Canada;1;90.0638;52.1664
467;02/16/2018;02/16/2018;SpeedEx;V6S;Canada;1;90.0638;52.1664
418;11/28/2019;11/28/2019;American Eagle;T6E;Canada;1;89.2238;57.3777
418;12/22/2019;12/22/2019;SpeedEx;R3G;Canada;1;89.2238;57.3777
418;05/05/2020;05/05/2020;Speedissimo;M5X;Canada;1;89.2238;57.3777
418;06/02/2020;06/02/2020;BD Kerschen;V5X;Canada;1;89.2238;57.3777
418;06/07/2020;06/07/2020;SPU;T1Y;Canada;1;89.2238;57.3777
418;06/18/2020;06/18/2020;King Shippers;L5R;Canada;1;89.2238;57.3777
418;07/15/2020;07/15/2020;PHL;T5Y;Canada;1;89.2238;57.3777
418;03/24/2021;03/24/2021;World Connection;R2V;Canada;1;90.2738;57.3777
418;09/22/2021;09/22/2021;SPU;T6J;Canada;1;90.2738;57.3777
418;06/23/2022;06/23/2022;American Eagle;H1B;Canada;1;90.2738;57.3777
396;08/11/2021;08/11/2021;SpeedEx;R3K;Canada;1;94.5263;48.0860
396;08/28/2021;08/28/2021;PHL;R2C;Canada;1;94.5263;48.0860
396;09/09/2021;09/09/2021;SpeedEx;M4E;Canada;1;94.5263;48.0860
396;09/23/2021;09/23/2021;World Connection;L5N;Canada;1;94.5263;48.0860
396;11/17/2021;11/17/2021;PHL;M5X;Canada;1;94.5263;48.0860
396;01/18/2022;01/18/2022;Speedissimo;M4E;Canada;1;94.5263;48.0860
396;02/09/2022;02/09/2022;SPU;M5X;Canada;1;94.5263;48.0860
396;02/15/2022;02/15/2022;SPU;V6Z;Canada;1;94.5263;48.0860
396;02/27/2022;02/27/2022;King Shippers;K1N;Canada;1;94.5263;48.0860
31;02/22/2017;02/22/2017;PHL;V6R;Canada;1;76.1250;33.8941
31;03/17/2017;03/17/2017;PHL;M7Y;Canada;1;76.1250;33.8941
318;08/16/2015;08/16/2015;World Connection;T6H;Canada;1;64.1472;34.1263
318;11/17/2015;11/17/2015;SPU;M6S;Canada;1;64.1472;34.1263
321;01/11/2021;01/11/2021;BD Kerschen;V5V;Canada;1;68.8139;35.1639
321;09/30/2022;09/30/2022;American Eagle;L5G;Canada;1;69.9805;35.1639
325;03/16/2018;03/16/2018;SPU;R3N;Canada;1;110.1917;68.4207
326;01/15/2015;01/15/2015;SPU;R3G;Canada;1;78.7208;37.2455
36;06/15/2015;06/15/2015;SpeedEx;H1B;Canada;1;41.4750;25.4922
36;09/29/2017;09/29/2017;SpeedEx;V5Z;Canada;1;45.1500;25.4922
36;05/21/2021;05/21/2021;King Shippers;V5Z;Canada;1;46.2525;25.4922
370;09/16/2015;09/16/2015;BD Kerschen;M6H;Canada;1;120.1083;77.2388
386;03/17/2017;03/17/2017;PHL;T5K;Canada;1;104.9417;58.0327
467;06/09/2021;06/09/2021;PHL;T2J;Canada;1;92.3738;52.1664
467;07/23/2021;07/23/2021;PHL;M4Y;Canada;1;92.3738;52.1664
361;04/04/2018;04/04/2018;American Eagle;V5M;Canada;1;93.2750;50.2912
370;08/18/2015;08/18/2015;PHL;T1Y;Canada;1;120.1083;77.2388
273;09/22/2021;09/22/2021;SpeedEx;V6G;Canada;1;44.5988;22.6239
396;07/29/2018;07/29/2018;American Eagle;K1G;Canada;1;91.3763;48.0860
396;07/27/2018;07/27/2018;PHL;K1H;Canada;1;91.3763;48.0860
396;08/22/2018;08/22/2018;PHL;M7Y;Canada;1;91.3763;48.0860
396;12/03/2018;12/03/2018;Speedissimo;L5L;Canada;1;91.3763;48.0860
396;12/04/2018;12/04/2018;SpeedEx;T6G;Canada;1;91.3763;48.0860
396;09/08/2018;09/08/2018;The Pickup Guys;V5W;Canada;1;91.3763;48.0860
426;04/15/2015;04/15/2015;Speedissimo;T6T;Canada;1;79.5113;42.5676
426;12/15/2015;12/15/2015;World Connection;T1Y;Canada;1;80.1675;42.5676
426;12/04/2016;12/04/2016;PHL;V6G;Canada;1;82.8450;42.5676
2332;03/22/2016;03/22/2016;SpeedEx;M6S;Canada;1;93.3217;49.1654
2332;04/13/2016;04/13/2016;American Eagle;M4V;Canada;1;93.3217;49.1654
